Mercedes-Benz S-класс|$ 55 000|https://im.mashina.kg/tachka/images//4/d/4/4d44e3a7ea11e5610841958052924e89_240x180.jpg|2017 г., 4.7 л., автомат седан, бензин руль слева, 86 000 км
BMW 7 серии|$ 90 000|https://im.mashina.kg/tachka/images//2/c/9/2c96d1c1372040ceb72de8b45b514c4e_240x180.jpg|2021 г., 3 л., автомат седан, гибрид руль слева, 38 000 км
Mercedes-Benz E-класс|$ 13 500|https://im.mashina.kg/tachka/images//8/6/9/86949de31741c6bd927116f3b8fda219_240x180.jpg|2001 г., 4.3 л., автомат седан, бензин руль слева, 212 000 км
Lexus ES|$ 27 000|https://im.mashina.kg/tachka/images//7/f/6/7f6c4d1ecd3138706821f0c7314b603a_240x180.jpg|2016 г., 2.5 л., автомат седан, бензин руль слева, 140 000 км
Toyota Camry|$ 20 800|https://im.mashina.kg/tachka/images//a/d/2/ad26d0c3fb78a2e8ac13745ed9d5e536_240x180.jpg|2018 г., 2.5 л., вариатор седан, гибрид руль слева, 100 000 км
LiXiang L9|$ 71 000|https://im.mashina.kg/tachka/images//5/f/3/5f3bdd979fc8df6571466e3abb7e6224_240x180.jpg|2023 г., 1.5 л., автомат внедорожник 5 дв., гибрид руль слева, 20 км
Mitsubishi Delica|$ 12 500|https://im.mashina.kg/tachka/images//e/e/9/ee9322c9382dd926da8506de99b936de_240x180.jpg|2003 г., 3 л., автомат минивэн, бензин руль справа, 402 472 км
Lexus RX|$ 15 500|https://im.mashina.kg/tachka/images//6/1/d/61d91f2eaa423b8fa787d6c00c575a2b_240x180.jpg|2008 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 297 707 км
Lexus GS|$ 22 500|https://im.mashina.kg/tachka/images//9/a/4/9a463c36199cf90d3a1b11c64b88cadb_240x180.jpg|2013 г., 3.5 л., автомат седан, бензин руль слева, 17 400 км
Kia Sportage|$ 19 500|https://im.mashina.kg/tachka/images//1/8/d/18d11e0ea96df6133edeca5ec1484102_240x180.jpg|2017 г., 1.7 л., робот внедорожник 5 дв., дизель руль слева, 130 000 км
Toyota Alphard|$ 22 000|https://im.mashina.kg/tachka/images//c/7/6/c76894539aa4adf91e1635a85ad5acfb_240x180.jpg|2009 г., 3.5 л., автомат минивэн, бензин руль справа, 224 000 км
BMW X5|$ 40 000|https://im.mashina.kg/tachka/images//5/6/4/564b1899ab5d03c142c5e9c7b042e58b_240x180.jpg|2016 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 161 000 км
Toyota RAV4|$ 23 500|https://im.mashina.kg/tachka/images//d/f/7/df7569f00259ba512066875a061e8c56_240x180.jpg|2017 г., 2.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 89 000 км
Hyundai Sonata|$ 14 500|https://im.mashina.kg/tachka/images//8/2/5/8253a454910983f81cc303c23d77af2b_240x180.jpg|2018 г., 2 л., автомат седан, газ руль слева, 35 000 км
Toyota 4Runner|$ 22 500|https://im.mashina.kg/tachka/images//1/e/f/1efd616288cf40f53bd57f5744930c6f_240x180.jpg|2005 г., 4 л., автомат внедорожник 5 дв., бензин руль слева, 210 000 км
Toyota Camry|$ 8 300|https://im.mashina.kg/tachka/images//9/d/4/9d4bae13d68cb0332c1c0bdfe8f41c01_240x180.jpg|2005 г., 2.4 л., автомат седан, бензин руль слева, 245 363 км
Honda HR-V|$ 8 041|https://im.mashina.kg/tachka/images//5/1/b/51bb26aa3cbb93165ac765349f0634d4_240x180.jpg|2003 г., 1.6 л., механика внедорожник 5 дв., бензин руль слева, 221 000 км
Lexus RX|$ 14 000|https://im.mashina.kg/tachka/images//d/3/6/d362147b1e1d30b583199b79894de017_240x180.jpg|2004 г., 3.3 л., автомат внедорожник 5 дв., бензин руль слева, 268 000 км
Kia Sorento|$ 22 500|https://im.mashina.kg/tachka/images//0/e/3/0e36a18ac51748988173ae5467e6dc5e_240x180.jpg|2017 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 142 000 км
Honda Fit|$ 6 300|https://im.mashina.kg/tachka/images//3/b/c/3bc70a50eca5f8dceeb915e023a0c0c6_240x180.jpg|2004 г., 1.5 л., вариатор хэтчбек 5 дв., бензин руль справа, 300 000 км
Kia K5 II Седан|$ 13 500|https://im.mashina.kg/tachka/images//d/7/a/d7a05fe2d5d273a99076a9c30808fe8b_240x180.jpg|2016 г., 2 л., автомат седан, газ руль слева, 143 000 км
Toyota Mark X|$ 5 500|https://im.mashina.kg/tachka/images//6/a/2/6a29391078e430f980ce0f14e55f6770_240x180.jpg|2006 г., 2.5 л., автомат седан, бензин руль справа, 380 000 км
Hyundai Sonata|$ 15 500|https://im.mashina.kg/tachka/images//d/d/f/ddfc9c1a9d9c273bd906a526b1dac32d_240x180.jpg|2017 г., 2 л., автомат седан, газ руль слева, 140 000 км
EXEED RX|$ 35 000|https://im.mashina.kg/tachka/images//b/6/7/b67f5ce0e7f9c0a80c44cdab76c97e36_240x180.jpg|2023 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 10 км
EXEED RX|$ 35 999|https://im.mashina.kg/tachka/images//7/c/c/7cc1fb99779700d96ec2e0f8bfa4a160_240x180.jpg|2023 г., 2 л., робот внедорожник 5 дв., бензин руль слева, 10 км
Kia Soul|$ 12 500|https://im.mashina.kg/tachka/images//b/b/f/bbf7c69812b8342cea0170a57eb7491b_240x180.jpg|2016 г., 1.6 л., автомат хэтчбек 5 дв., бензин руль слева, 78 000 км
Lexus ES|$ 23 300|https://im.mashina.kg/tachka/images//2/e/e/2ee6cf25009736158019f419d096770c_240x180.jpg|2018 г., 2.5 л., вариатор седан, гибрид руль слева, 37 819 км
Lexus RX|$ 15 500|https://im.mashina.kg/tachka/images//5/8/e/58e982a36150e96dfb6d12b9e9c1cce2_240x180.jpg|2005 г., 3.3 л., автомат внедорожник 5 дв., бензин руль слева, 157 000 км
Kia K5 III Седан|$ 32 100|https://im.mashina.kg/tachka/images//a/7/0/a70f32ed8e501fd8f3987162b72e807e_240x180.jpg|2023 г., 1.6 л., автомат седан, бензин руль слева, 450 км
Lexus RX|$ 69 800|https://im.mashina.kg/tachka/images//e/4/a/e4a527a22254c0a8f01d05b736286376_240x180.jpg|2020 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 46 000 км
Kia Sportage|$ 21 000|https://im.mashina.kg/tachka/images//f/5/a/f5af4464a7259dd08f54635eb4bd4ed3_240x180.jpg|2018 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 80 000 км
Mercedes-Benz E-класс AMG|$ 22 999|https://im.mashina.kg/tachka/images//7/e/c/7ec8e989ef963f86b997db4bc6eb40ee_240x180.jpg|2005 г., 5.4 л., автомат седан, бензин руль слева, 128 000 км
Kia Carnival|$ 17 900|https://im.mashina.kg/tachka/images//1/6/c/16c2b8c247dbf41e6d82570736679d4b_240x180.jpg|2016 г., 2.2 л., автомат минивэн, дизель руль слева, 179 000 км
BMW X7|$ 103 000|https://im.mashina.kg/tachka/images//f/c/2/fc2d3bb19ef59d2ad095e5ca9aa87ab3_240x180.jpg|2020 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 80 000 км
Kia Carnival|$ 26 900|https://im.mashina.kg/tachka/images//b/3/c/b3c3628a0a10f535364c817061e372ff_240x180.jpg|2019 г., 2.2 л., автомат минивэн, дизель руль слева, 93 243 км
SsangYong Rexton Sports|$ 19 800|https://im.mashina.kg/tachka/images//1/3/2/1320762a7d283c7e0d2c502f60651603_240x180.jpg|2018 г., 2.2 л., автомат пикап двойная кабина, дизель руль слева, 48 000 км
Toyota Highlander|$ 23 000|https://im.mashina.kg/tachka/images//1/0/9/109405620d811ca1d54a21c06c9bb7c4_240x180.jpg|2009 г., 3.3 л., вариатор внедорожник 5 дв., гибрид руль слева, 124 000 км
Geely Monjaro|$ 30 600|https://im.mashina.kg/tachka/images//5/9/5/595d7b45e3877134f1181e3022e90284_240x180.jpg|2023 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 5 км
Geely Preface|$ 26 000|https://im.mashina.kg/tachka/images//6/2/a/62a45b6de56dbce4f1fcaebd2c053535_240x180.jpg|2023 г., 2 л., робот седан, бензин руль слева, 10 км
Geely Monjaro|$ 32 500|https://im.mashina.kg/tachka/images//7/1/3/71392dc3dceb298263c6ab2b09942a6d_240x180.jpg|2023 г., 2 л., автомат внедорожник 5 дв., бензин руль слева
Hyundai Santa Fe|$ 27 500|https://im.mashina.kg/tachka/images//b/0/2/b023aa4a2b514f5c8ee077080609ca8a_240x180.jpg|2018 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 111 111 км
Kia K7|$ 19 800|https://im.mashina.kg/tachka/images//8/9/e/89ec7c66a58572ee538d7c1cf9a99f74_240x180.jpg|2018 г., 2.4 л., автомат седан, бензин руль слева, 145 000 км
Lexus GX|$ 28 000|https://im.mashina.kg/tachka/images//a/7/2/a72f3fc674aad2633814531826841cac_240x180.jpg|2006 г., 4.7 л., автомат внедорожник 5 дв., бензин руль слева, 245 000 км
Mercedes-Benz GL-класс|$ 23 000|https://im.mashina.kg/tachka/images//7/7/4/7745453305195c5dde935fd1035ec0fa_240x180.jpg|2011 г., 5.5 л., автомат внедорожник 5 дв., бензин руль слева, 212 000 км
Toyota Avalon|$ 29 700|https://im.mashina.kg/tachka/images//c/4/6/c46d6402a30461dbbd0da41ffc283e79_240x180.jpg|2019 г., 2.5 л., вариатор седан, гибрид руль слева, 105 000 км
Toyota Land Cruiser Prado|$ 19 000|https://im.mashina.kg/tachka/images//f/f/6/ff60c7a0ea75c36ab12a641f10f0371b_240x180.jpg|2006 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 212 000 км
Lexus GX|$ 49 900|https://im.mashina.kg/tachka/images//b/a/c/bac90a41e4966dced7bd339e0d51da04_240x180.jpg|2017 г., 4.6 л., автомат внедорожник 5 дв., бензин руль слева, 50 000 км
BMW 3 серии|$ 20 000|https://im.mashina.kg/tachka/images//a/5/e/a5e0e8afc51f9190c6531170d154916a_240x180.jpg|2016 г., 2 л., автомат седан, бензин руль слева, 12 000 км
Lexus LX|$ 50 000|https://im.mashina.kg/tachka/images//4/a/b/4ab046962c692428fef80a20c0197b8e_240x180.jpg|2012 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 12 000 км
Lexus RX|$ 13 500|https://im.mashina.kg/tachka/images//7/4/e/74e91856daf4ae89a0e6482ddc4a583b_240x180.jpg|2007 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 160 000 км
Hyundai Sonata|$ 13 700|https://im.mashina.kg/tachka/images//c/d/d/cdd95ef52ab26c07d87286a3fffe6d2c_240x180.jpg|2017 г., 2 л., автомат седан, газ руль слева, 146 000 км
Geely Coolray|$ 28 900|https://im.mashina.kg/tachka/images//c/0/1/c01a58c4749148c1c0f5c1518448edf5_240x180.jpg|2023 г., 1.5 л., робот внедорожник 5 дв., бензин руль слева, 20 км
Honda CR-V|$ 11 300|https://im.mashina.kg/tachka/images//2/6/2/262ce1aa0ae67f8e6b00f5aca3ccc5ae_240x180.jpg|2006 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 212 000 км
ВАЗ (Lada) 2106|$ 1 005|https://im.mashina.kg/tachka/images//e/5/0/e501f6b85dfa93d2afd0495a7458b758_240x180.jpg|1991 г., 1.3 л., механика седан, бензин руль слева, 60 606 км
Honda Civic|$ 5 026|https://im.mashina.kg/tachka/images//2/4/5/24532baa5e15cd7e2711a6706d05d156_240x180.jpg|2002 г., 1.6 л., механика хэтчбек 5 дв., бензин руль слева, 220 000 км
EXEED RX|$ 33 200|https://im.mashina.kg/tachka/images//a/3/4/a34fb40315d51e8dca58e4f070b9ec99_240x180.jpg|2023 г., 2 л., робот внедорожник 5 дв., бензин руль слева, 20 км
Hongqi HS5|$ 99 999||2023 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 1 км
EXEED RX|$ 33 200|https://im.mashina.kg/tachka/images//7/f/0/7f054833e1929c5939bc85eeabca18ce_240x180.jpg|2023 г., 2 л., робот внедорожник 5 дв., бензин руль слева, 10 км
Toyota Camry (Japan)|$ 9 800|https://im.mashina.kg/tachka/images//7/9/3/793aff71934d065235fb1faa035c3add_240x180.jpg|2008 г., 2.4 л., автомат седан, бензин руль слева, 280 000 км
Toyota Camry|$ 9 800|https://im.mashina.kg/tachka/images//3/f/4/3f48fee1bcfb71eb6ceab264a1d47443_240x180.jpg|2008 г., 2.4 л., автомат седан, бензин руль слева, 280 000 км
EXEED RX|$ 33 200|https://im.mashina.kg/tachka/images//3/5/7/3570799782d613abcc564da4ca4e40b0_240x180.jpg|2023 г., 2 л., робот внедорожник 5 дв., бензин руль слева, 30 км
Mercedes-Benz C-Класс|$ 2 792|https://im.mashina.kg/tachka/images//b/a/2/ba2bb067838a00e4d9ad73b72c402c20_240x180.jpg|1999 г., 2 л., автомат универсал, бензин руль слева, 331 452 км
Subaru Impreza|$ 3 909|https://im.mashina.kg/tachka/images//1/e/5/1e5f4369a7a0fb60befc5cc8f6635ec9_240x180.jpg|2004 г., 1.5 л., автомат универсал, бензин руль справа, 290 000 км
Geely Coolray|$ 20 800|https://im.mashina.kg/tachka/images//c/e/8/ce812ebffbeba85d8cb135758f80cce9_240x180.jpg|2023 г., 1.5 л., робот внедорожник 5 дв., бензин руль слева, 30 км
Hyundai Sonata|$ 11 200|https://im.mashina.kg/tachka/images//9/0/4/904010f4bfe8bb3b1358c99dffbb0cc7_240x180.jpg|2017 г., 2 л., автомат седан, газ руль слева, 138 000 км
Geely Monjaro|$ 35 559|https://im.mashina.kg/tachka/images//6/2/4/62482cc437731a24c7c5ff8d5a58a18e_240x180.jpg|2023 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 35 км
LiXiang L9|$ 71 499|https://im.mashina.kg/tachka/images//c/b/d/cbdf94a15c8a3d76ee9a67ead28a54a4_240x180.jpg|2023 г., 1.5 л., автомат внедорожник 5 дв., гибрид руль слева, 35 км
Geely Monjaro|$ 32 599|https://im.mashina.kg/tachka/images//9/8/5/98528de54190f6fb7faacc11debfec8f_240x180.jpg|2023 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 35 км
Toyota RAV4|$ 10 300|https://im.mashina.kg/tachka/images//0/7/d/07d2fe55c9cc1d08b0eed73c0fa8a79d_240x180.jpg|2003 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 212 000 км
Toyota Highlander|$ 59 969|https://im.mashina.kg/tachka/images//5/a/9/5a937724cd4fded23a8ad05c00a2167d_240x180.jpg|2020 г., 2.5 л., автомат внедорожник 5 дв., гибрид руль слева, 45 000 км
Kia Sorento|$ 22 500|https://im.mashina.kg/tachka/images//a/f/f/affec373905e228b33f548331044c777_240x180.jpg|2018 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 117 000 км
LiXiang L7|$ 60 495|https://im.mashina.kg/tachka/images//7/e/6/7e6cb37b27b3b4dcba04805ff7e3311f_240x180.jpg|2023 г., 1.5 л., автомат внедорожник 5 дв., гибрид руль слева, 35 км
Geely Monjaro|$ 30 555|https://im.mashina.kg/tachka/images//a/3/0/a3099b6b9377cea3a81fed637a84ec88_240x180.jpg|2023 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 35 км
ВАЗ (Lada) Priora|$ 7 200|https://im.mashina.kg/tachka/images//1/f/3/1f3bea3a427d981be05f92093a68023d_240x180.jpg|2017 г., 1.6 л., механика седан, бензин руль слева, 120 000 км
LiXiang L7|$ 61 990|https://im.mashina.kg/tachka/images//e/1/8/e189f8f903cf0cf12406ebfb2a946aab_240x180.jpg|2023 г., 1.5 л., автомат внедорожник 5 дв., гибрид руль слева, 35 км
Renault Samsung SM6|$ 13 000|https://im.mashina.kg/tachka/images//1/9/5/195ac8a5afdb58f7163eec8aeabcb250_240x180.jpg|2016 г., 1.6 л., робот седан, бензин руль слева, 71 000 км
Kia Sportage|$ 18 800|https://im.mashina.kg/tachka/images//d/1/8/d18320373e13d596956e7a48560f9b71_240x180.jpg|2018 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 93 342 км
ВАЗ (Lada) 2121 (4x4) Нива|$ 3 909|https://im.mashina.kg/tachka/images//d/6/b/d6b69ddad97fee03f613f3aa608a0076_240x180.jpg|2004 г., 1.7 л., механика внедорожник 3 дв., бензин руль слева, 106 000 км
Honda Accord|$ 5 600|https://im.mashina.kg/tachka/images//7/7/3/7735f468c60ee1156bfd8527fcab0c5f_240x180.jpg|2004 г., 2 л., механика седан, бензин руль слева, 299 524 км
Toyota RAV4|$ 12 000|https://im.mashina.kg/tachka/images//c/2/1/c218fb90a681a70405eb936938433f62_240x180.jpg|2007 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 227 000 км
Hyundai Kona|$ 17 400|https://im.mashina.kg/tachka/images//f/b/f/fbfbed5230c453a62db6ab39690b8ce7_240x180.jpg|2018 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 41 000 км
Mercedes-Benz S-класс|$ 8 700|https://im.mashina.kg/tachka/images//c/8/6/c8602149963622305e90910f719b511a_240x180.jpg|2003 г., 5 л., автомат седан, бензин руль слева, 190 000 км
Suzuki Liana|$ 3 100|https://im.mashina.kg/tachka/images//4/b/2/4b21f9c7e6fba8557f2fa17a00e70f6c_240x180.jpg|2003 г., 1.6 л., автомат седан, бензин руль слева, 300 000 км
Honda Accord|$ 5 026|https://im.mashina.kg/tachka/images//b/b/f/bbf1968920e3efbb06aaae4519c80e8c_240x180.jpg|2000 г., 1.8 л., автомат седан, бензин руль справа, 90 000 км
Mercedes-Benz E-класс|$ 9 800|https://im.mashina.kg/tachka/images//1/0/4/104fcb7ec9fe65d8fceb8cc5a3fc67e0_240x180.jpg|2004 г., 3.2 л., автомат седан, бензин руль слева, 260 000 км
Toyota Land Cruiser|$ 32 000|https://im.mashina.kg/tachka/images//9/8/f/98f46ab81212d425bb5ec157426ea997_240x180.jpg|2008 г., 4.5 л., автомат внедорожник 5 дв., дизель руль слева, 270 000 км
Daewoo Nexia|$ 2 010|https://im.mashina.kg/tachka/images//f/9/1/f916df2059d76647d1efdef64bdf7541_240x180.jpg|2008 г., 1.5 л., механика седан, бензин руль слева, 222 212 км
Hyundai Santa Fe|$ 9 493|https://im.mashina.kg/tachka/images//c/a/b/cabf6c2191193d897c8b19f229403ea0_240x180.jpg|2006 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 218 555 км
GAC GS8|$ 99 999||2023 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 1 км
Chrysler Sebring|$ 9 000|https://im.mashina.kg/tachka/images//1/5/0/150196e54450bccd48dae7faff322020_240x180.jpg|2008 г., 2.7 л., автомат кабриолет, бензин руль слева, 160 934 км
Alfa Romeo 156|$ 2 500|https://im.mashina.kg/tachka/images//4/6/3/463463ab3515b8ad62acbbba9e680ea9_240x180.jpg|2001 г., 2 л., механика седан, бензин руль слева, 237 000 км
Toyota Camry|$ 17 000|https://im.mashina.kg/tachka/images//4/c/2/4c2d693e0c8c8ac10280c7b1cf554fd0_240x180.jpg|2015 г., 2.5 л., автомат седан, бензин руль слева, 163 000 км
Hyundai Sonata|$ 17 800|https://im.mashina.kg/tachka/images//9/7/6/9768b8b73c03c36299beeb36adeacf82_240x180.jpg|2018 г., 2 л., автомат седан, бензин руль слева, 88 000 км
Mercedes-Benz E-класс|$ 5 600|https://im.mashina.kg/tachka/images//4/5/a/45afc33c9a0031b8e9a6bc9ce53aecdc_240x180.jpg|1998 г., 2.4 л., автомат седан, бензин руль слева, 14 582 км
Kia Optima|$ 12 800|https://im.mashina.kg/tachka/images//9/f/8/9f8583b8d568115a61b08b05e405feb5_240x180.jpg|2019 г., 2.4 л., автомат седан, бензин руль слева, 147 000 км
Hyundai Sonata|$ 18 500|https://im.mashina.kg/tachka/images//1/8/9/189e4f8b3fba4777c166bbf9ba763ac3_240x180.jpg|2018 г., 2 л., автомат седан, бензин руль слева, 41 300 км
Lexus GX|$ 33 000|https://im.mashina.kg/tachka/images//e/a/4/ea45763568a5a414f2136b71145fb618_240x180.jpg|2010 г., 4.6 л., автомат внедорожник 5 дв., бензин руль слева, 167 000 км
Hyundai Sonata|$ 14 800|https://im.mashina.kg/tachka/images//6/1/e/61edf29b2fb5dcdd9fcbcbfa8b61ecb4_240x180.jpg|2018 г., 2 л., автомат седан, газ руль слева, 225 000 км
Subaru Legacy|$ 7 700|https://im.mashina.kg/tachka/images//f/d/0/fd05a05cef65ee9c37b79dc05c899309_240x180.jpg|2005 г., 2 л., автомат седан, бензин руль справа, 211 556 км
Subaru Forester|$ 7 259|https://im.mashina.kg/tachka/images//d/1/9/d1998b498994fbf98dad9903d27e78bc_240x180.jpg|2002 г., 2 л., автомат универсал, бензин руль слева, 299 999 км
Subaru Crosstrek|$ 17 200|https://im.mashina.kg/tachka/images//e/c/2/ec268d34ab9af53a6e5f8b6df534b359_240x180.jpg|2018 г., 2 л., вариатор внедорожник 5 дв., бензин руль слева, 110 000 км
Toyota Prius|$ 10 800|https://im.mashina.kg/tachka/images//1/2/7/127cc7ff1bf3cbe1f879d6363a48081e_240x180.jpg|2006 г., 1.5 л., автомат хэтчбек 5 дв., гибрид руль слева, 219 000 км
ВАЗ (Lada) 2107|$ 893|https://im.mashina.kg/tachka/images//5/2/4/524855ad63b863f93f5c43c5b873a2b6_240x180.jpg|2003 г., 1.5 л., механика седан, бензин руль слева, 57 873 км
Volkswagen Passat|$ 2 792|https://im.mashina.kg/tachka/images//a/0/4/a04f9f7cd972963def5e7d02f579a877_240x180.jpg|1993 г., 1.8 л., механика универсал, бензин руль слева, 280 000 км
SsangYong Korando|$ 7 500|https://im.mashina.kg/tachka/images//d/1/6/d1666a0f584e27cd84935ca4770fd860_240x180.jpg|2002 г., 2.9 л., автомат внедорожник 3 дв., дизель руль слева, 219 000 км
Chevrolet Cruze|$ 11 500|https://im.mashina.kg/tachka/images//5/3/2/532a1ca455b2029254e588db9ded95a7_240x180.jpg|2016 г., 1.4 л., автомат седан, бензин руль слева, 98 000 км
Toyota Opa|$ 6 250|https://im.mashina.kg/tachka/images//1/a/6/1a66042c16452b8a0a73a69fc3ea67d6_240x180.jpg|2000 г., 1.8 л., автомат универсал, бензин руль справа, 215 425 км
Toyota 4Runner|$ 26 499|https://im.mashina.kg/tachka/images//a/f/1/af121fa787318007d005e926fa0106b5_240x180.jpg|2008 г., 4.7 л., автомат внедорожник 5 дв., бензин руль слева, 226 000 км
ВАЗ (Lada) 2121 (4x4) Нива|$ 1 954|https://im.mashina.kg/tachka/images//d/8/9/d8936e2c626a76411edcb0e83a4f74da_240x180.jpg|2000 г., 1.7 л., механика внедорожник 3 дв., бензин руль слева, 168 900 км
BMW 5 серии|$ 9 300|https://im.mashina.kg/tachka/images//5/8/3/583955f655919d671f0c2671716fa4e0_240x180.jpg|2003 г., 2.5 л., автомат седан, бензин руль слева, 320 000 км
Honda Accord|$ 6 800|https://im.mashina.kg/tachka/images//c/8/d/c8d6dce63d9113b272afd6e47e570644_240x180.jpg|2005 г., 2.4 л., автомат седан, бензин руль слева, 205 000 км
Daewoo Matiz|$ 2 122|https://im.mashina.kg/tachka/images//8/b/b/8bbfa8f48f9348d691110523e2986490_240x180.jpg|2006 г., 0.8 л., механика хэтчбек 5 дв., бензин руль слева, 200 000 км
Toyota Camry|$ 9 300|https://im.mashina.kg/tachka/images//e/e/a/eeadb7c56ae832d288a55f3c5fc14c5f_240x180.jpg|2003 г., 2.4 л., автомат седан, бензин руль слева, 320 000 км
ВАЗ (Lada) 2107|$ 3 127|https://im.mashina.kg/tachka/images//b/1/5/b1576b587aaf0a7648fe504812c14197_240x180.jpg|2011 г., 1.6 л., механика седан, бензин руль слева
Daewoo Nexia|$ 1 675|https://im.mashina.kg/tachka/images//5/5/d/55d62dc8e9e55b51d937ace5b5045680_240x180.jpg|2008 г., 1.6 л., механика седан, бензин руль слева, 235 685 км
Hyundai Sonata|$ 19 500|https://im.mashina.kg/tachka/images//4/d/4/4d4358562c8fc0b5149bdb901f53d277_240x180.jpg|2019 г., 2 л., автомат седан, бензин / газ руль слева, 135 000 км
Toyota Highlander|$ 33 500|https://im.mashina.kg/tachka/images//6/2/7/627062832c0acd6149d156f3f2047fef_240x180.jpg|2017 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 112 654 км
Lexus ES|$ 29 200|https://im.mashina.kg/tachka/images//9/2/e/92e625ccb676cedf1fbe8fd290329a2f_240x180.jpg|2018 г., 2.5 л., вариатор седан, гибрид руль слева, 90 000 км
Lexus RX|$ 8 000|https://im.mashina.kg/tachka/images//e/3/f/e3f2617f32b989a92eeef63008346398_240x180.jpg|1999 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 31 300 км
Toyota RAV4|$ 28 600|https://im.mashina.kg/tachka/images//1/c/5/1c5f36cef743e1d602bf1f89baea388e_240x180.jpg|2019 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева, 90 000 км
Toyota RAV4|$ 22 500|https://im.mashina.kg/tachka/images//f/f/d/ffd999af56680188e766f50b8b758292_240x180.jpg|2018 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева, 152 887 км
Toyota Highlander|$ 19 800|https://im.mashina.kg/tachka/images//d/f/d/dfdbae1979f4341b505d731f97189ad4_240x180.jpg|2011 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 156 000 км
Toyota Camry|$ 14 800|https://im.mashina.kg/tachka/images//f/d/e/fde64a99b4d1265796495a034c999d03_240x180.jpg|2015 г., 2.5 л., автомат седан, бензин руль слева, 104 000 км
Lexus ES|$ 42 000|https://im.mashina.kg/tachka/images//0/b/c/0bc00ba63a1db7570401e6b9624f4327_240x180.jpg|2019 г., 2.5 л., вариатор седан, гибрид руль слева, 84 000 км
Voyah Free|$ 50 300|https://im.mashina.kg/tachka/images//0/f/6/0f642237a1aa5845fc229d662c6c27bb_240x180.jpg|2023 г., 1.5 л., автомат внедорожник 5 дв., гибрид руль слева
LiXiang L9|$ 72 000|https://im.mashina.kg/tachka/images//d/c/1/dc135bbdc38ae56871aa84fdb60e956a_240x180.jpg|2023 г., 1.5 л., автомат внедорожник 5 дв., гибрид руль слева
Daewoo Nexia|$ 2 457|https://im.mashina.kg/tachka/images//d/c/8/dc8b79b9ee806d2c53ce06c968d48a2d_240x180.jpg|2010 г., 1.5 л., механика седан, бензин руль слева, 30 000 км
BMW 3 серии|$ 57 000|https://im.mashina.kg/tachka/images//e/3/2/e324f9b004f7298eaa2950dd0c1f7e40_240x180.jpg|2022 г., 2 л., автомат седан, бензин руль слева, 2 000 км
Hyundai Tucson|$ 18 500|https://im.mashina.kg/tachka/images//7/3/f/73f092012ba5fec28032decfa9d5d78f_240x180.jpg|2017 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 141 000 км
Hyundai Santa Fe|$ 29 500|https://im.mashina.kg/tachka/images//f/b/0/fb091d9628936ed28bd26d020b3d0f60_240x180.jpg|2018 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 95 000 км
Mercedes-Benz E-класс|$ 21 500|https://im.mashina.kg/tachka/images//c/8/a/c8a91e0ef7e6b3c9d61622953245145c_240x180.jpg|2015 г., 2 л., автомат седан, бензин руль слева, 170 000 км
BMW X6|$ 42 500|https://im.mashina.kg/tachka/images//d/d/a/ddae9eae2425324b2c7985000c2d2ffa_240x180.jpg|2016 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 158 000 км
Honda e:NS1|$ 23 300|https://im.mashina.kg/tachka/images//6/0/0/6006e9aace0dcb5748e94f8610a05fb0_240x180.jpg|2023 г., автомат внедорожник 5 дв., электро руль слева, 266 км
